2026-09-14T00:20:35.787Z	tcp	ESTAB     0      0           127.0.0.1:45470     127.0.0.1:8080 users:(("claude",pid=477901,fd=16)) 	11
2026-09-14T00:20:52.167Z	tcp	ESTAB     0      0            10.2.0.2:46414 172.66.147.243:443  users:(("MainThread",pid=478666,fd=21))	74
